temperature,rainfall,humidity,yield_apples
41.23,49.57,45.91,45.24
68.12,104.28,66.85,74.72
43.72,12.57,44.12,37.69
77.15,115.80,70.99,81.80
80.72,47.15,49.39,58.34
28.20,53.40,88.86,63.57
61.11,83.91,70.71,70.47
60.71,40.23,37.22,44.87
49.54,133.83,46.89,65.07
94.63,21.95,87.79,76.67
86.20,72.21,50.92,65.76
75.78,128.92,62.86,79.95
77.15,96.22,71.92,78.35
56.94,50.93,47.82,51.18
93.68,68.91,43.52,63.65
75.57,108.94,58.02,73.47
78.32,146.26,37.19,71.34
88.94,135.04,42.74,75.06
41.93,57.94,24.97,36.65
84.57,149.75,44.32,77.48
35.62,10.49,45.66,35.61
47.63,13.87,96.95,65.54
46.85,125.34,67.18,72.71
98.28,37.92,82.99,78.56
88.52,18.51,23.63,42.07
76.09,43.20,28.52,45.73
78.16,69.65,85.16,79.96
64.97,112.28,69.88,76.89
95.77,97.41,35.28,65.85
59.70,43.27,52.38,52.75
50.44,80.46,63.09,62.77
33.04,139.67,87.49,81.59
82.90,124.10,24.83,62.10
78.76,55.25,67.74,68.55
50.75,147.52,77.36,83.41
22.02,109.21,98.23,77.56
87.12,18.74,84.57,72.17
20.91,14.92,42.10,30.31
76.30,33.58,76.77,67.99
97.62,111.90,81.06,92.20
55.01,35.72,78.38,62.84
38.80,81.61,85.61,70.77
76.39,23.06,92.30,73.68
85.37,138.92,27.87,67.33
63.71,58.15,28.38,44.93
97.36,137.14,83.71,98.49
24.13,142.28,40.19,55.79
60.38,10.86,24.68,32.63
77.48,74.98,52.10,64.29
89.01,13.45,85.59,72.19
34.34,137.22,30.13,52.81
84.00,82.58,73.75,78.59
64.22,20.49,20.29,33.51
51.72,25.44,28.78,34.99
30.54,63.69,48.07,45.94
89.22,141.63,26.69,68.44
32.58,107.01,87.67,75.01
44.78,131.47,89.13,84.29
43.20,61.30,80.45,65.44
89.71,16.05,39.40,49.82
73.82,146.40,61.86,82.36
83.73,12.40,34.74,44.97
40.04,142.67,42.50,61.80
69.99,61.61,61.28,63.96
65.74,11.41,78.80,61.40
86.63,106.48,27.57,61.07
92.49,147.28,43.74,79.07
20.97,145.19,94.13,82.39
73.92,32.53,54.33,55.85
24.15,35.37,95.11,61.87
63.91,89.18,99.31,86.66
43.01,99.22,62.13,63.81
44.54,113.52,43.04,57.59
48.24,35.35,83.26,63.17
69.70,144.26,32.74,66.13
46.72,99.42,40.16,53.98
78.62,128.59,82.79,90.70
52.36,85.61,54.69,60.17
25.47,68.00,36.12,39.30
82.70,146.81,72.09,90.22
42.86,91.50,78.62,70.47
54.62,131.36,30.01,57.66
74.84,143.46,42.16,72.22
46.60,104.55,37.70,53.74
24.53,86.85,50.39,49.92
49.91,10.49,81.08,57.61
95.56,15.60,77.10,70.34
71.34,38.12,73.00,65.53
73.72,36.04,20.50,39.57
70.58,45.67,31.37,45.99
35.92,52.69,37.86,40.24
53.47,60.41,41.76,49.00
80.08,68.88,31.71,53.66
28.11,23.84,52.83,39.62
42.23,15.93,26.01,28.86
42.11,104.35,80.00,73.50
54.56,85.23,83.02,74.92
98.43,72.18,65.94,76.94
25.40,98.82,27.18,40.97
61.50,125.88,91.21,89.23
34.35,69.88,97.25,72.91
97.65,99.76,36.19,67.34
29.06,143.50,76.37,75.60
52.29,127.55,87.36,84.88
79.03,69.64,63.19,69.23
76.36,100.26,45.87,65.89
53.82,34.79,58.28,52.24
47.72,88.47,60.98,62.50
51.81,147.39,52.05,71.05
41.14,82.56,94.39,76.05
36.43,139.87,79.51,78.66
58.64,67.03,39.30,50.65
41.48,149.84,66.84,75.83
43.00,91.09,75.10,68.67
72.54,15.92,31.21,40.55
97.48,92.15,48.67,72.01
68.29,48.44,92.44,76.39
26.16,14.55,65.37,43.44
26.05,124.92,37.36,51.48
96.11,48.60,29.82,53.46
43.78,121.52,61.46,68.17
27.37,50.35,63.81,50.19
67.92,37.21,46.75,51.19
69.89,146.35,70.43,85.45
71.88,60.63,25.49,46.43
41.39,94.19,31.61,47.06
21.21,95.40,63.70,57.29
97.20,88.47,24.95,59.33
40.07,138.06,90.47,84.87
74.08,104.42,31.37,58.79
76.53,66.52,73.91,73.22
68.80,130.73,51.30,72.44
45.03,35.35,51.98,46.57
41.69,86.19,81.19,70.34
67.81,143.08,59.96,78.94
89.29,97.56,78.05,85.32
95.74,124.38,60.42,83.81
28.47,101.50,67.43,62.56
32.39,127.51,80.86,75.65
95.58,142.23,68.58,91.41
78.92,48.21,69.25,67.94
90.64,33.75,83.14,75.51
36.21,77.76,95.93,74.38
67.01,108.26,50.14,66.83
76.09,41.81,66.17,64.27
74.41,10.57,26.90,37.89
52.65,58.01,48.70,51.75
21.23,145.64,52.96,61.98
66.63,107.30,86.82,84.86
40.25,66.19,61.07,55.85
56.02,36.96,78.49,63.44
96.61,59.85,21.52,51.71
51.92,33.78,57.16,50.91
87.18,24.88,92.11,77.19
35.08,136.94,37.95,56.89
73.80,149.67,22.52,63.33
98.16,32.98,54.67,63.38
28.15,17.63,76.35,50.15
20.67,56.16,56.36,45.61
54.69,74.63,56.80,59.73
27.41,38.67,73.58,52.75
79.87,52.20,40.35,54.58
93.16,38.12,80.15,75.65
54.72,118.40,32.25,56.22
40.70,109.76,51.66,59.99
54.75,98.89,72.48,72.44
77.88,64.21,86.27,79.34
20.72,137.27,83.32,75.33
67.16,145.73,77.73,88.16
69.06,34.31,48.73,51.95
71.02,41.22,29.78,44.44
39.36,83.59,37.35,47.20
77.12,22.78,89.19,72.29
27.31,71.10,88.59,66.71
35.94,91.45,96.12,77.13
90.20,83.09,26.08,56.72
79.10,56.33,62.94,66.47
21.10,85.94,71.89,59.46
39.87,144.23,76.85,79.23
37.15,38.84,71.51,54.67
41.66,101.68,81.60,73.63
39.80,16.08,48.76,39.54
25.00,19.30,34.35,28.54
56.72,87.26,36.37,52.65
78.62,24.69,20.96,39.00
68.54,13.13,48.03,47.20
73.83,34.01,27.34,42.62
26.49,89.08,45.72,48.62
96.12,108.47,70.26,85.66
87.08,38.35,91.56,79.57
84.41,103.56,87.17,89.62
85.84,35.55,40.21,52.97
94.62,95.88,30.73,62.93
63.54,67.67,35.45,50.32
36.02,101.53,97.68,79.95
69.34,149.31,63.96,82.64
79.43,141.29,34.60,69.39
79.03,10.60,87.26,69.46
61.72,133.96,51.62,71.12
25.48,19.31,91.94,57.48
49.69,143.43,40.85,64.02
93.66,49.46,51.46,63.72
66.76,63.48,60.40,62.92
63.07,22.83,91.41,69.19
41.51,25.72,89.50,62.35
49.48,111.74,65.95,70.17
91.63,142.21,37.74,74.80
73.32,95.50,52.27,67.23
82.99,110.22,98.05,95.97
56.35,116.68,68.62,74.55
70.42,46.79,82.49,71.73
39.87,16.33,55.99,43.22
76.44,10.26,62.56,56.26
54.21,59.09,54.32,55.24
55.40,43.80,76.23,63.50
71.95,18.72,88.12,69.39
94.90,35.13,60.59,65.79
25.12,27.43,58.47,42.26
85.98,138.08,47.22,77.02
43.39,29.64,34.17,36.03
55.51,85.27,95.14,81.28
21.75,93.03,45.29,47.78
44.08,86.09,84.06,72.47
60.21,23.87,77.23,61.45
24.49,54.63,83.27,59.91
59.29,17.18,94.94,68.69
94.17,65.39,69.87,76.26
28.43,36.40,91.84,61.73
81.16,88.63,33.42,58.78
52.77,106.99,70.14,72.30
72.41,84.50,81.78,79.51
40.82,70.79,41.73,47.27
32.76,64.23,79.26,62.30
32.84,127.84,82.28,76.56
25.64,40.71,86.50,59.08
34.85,112.79,45.03,55.53
73.14,116.05,74.53,82.42
90.54,68.69,44.34,63.07
85.13,51.62,79.12,75.42
74.81,75.88,57.04,66.14
28.83,23.05,67.80,47.16
43.13,16.43,53.27,42.86
44.78,25.62,32.96,35.04
40.00,36.20,34.24,36.36
61.20,80.58,26.21,47.58
62.84,128.88,69.45,79.35
48.55,42.99,87.89,67.11
48.30,140.92,21.67,53.51
86.28,143.69,25.30,67.27
83.14,144.25,56.60,82.09
44.62,127.26,79.02,78.35
93.10,60.94,32.62,56.43
96.23,20.18,41.73,53.77
46.14,89.63,38.56,51.05
48.35,88.22,51.92,58.11
60.45,129.00,38.00,62.94
95.29,149.44,48.21,82.58
90.11,81.14,78.28,82.40
28.21,58.33,68.88,54.57
51.42,36.03,26.49,35.88
64.27,10.67,71.02,56.92
60.25,81.28,58.17,63.42
35.51,87.77,94.77,75.59
88.71,125.49,43.14,73.28
74.16,80.64,78.09,77.42
87.03,138.31,78.47,93.01
88.70,97.93,37.72,65.06
79.87,127.65,92.26,95.62
55.14,30.76,59.29,52.34
68.84,129.75,74.31,83.76
32.83,104.52,31.67,46.59
73.89,33.83,40.62,49.24
34.34,36.57,66.89,51.06
75.52,139.71,45.52,73.36
38.37,14.51,59.98,44.40
29.40,74.75,49.92,48.73
33.22,53.89,71.24,56.36
20.16,103.11,58.97,56.16
77.50,127.55,20.37,58.95
78.59,60.45,71.97,71.65
61.19,69.77,53.77,59.20
32.91,147.47,47.34,63.04
26.68,119.75,27.53,45.72
21.53,135.61,37.63,52.40
33.26,71.43,37.90,43.21
91.27,42.77,94.83,83.35
39.32,67.66,54.60,52.63
48.34,110.25,23.37,48.24
28.43,25.32,31.11,29.15
37.79,47.87,26.32,34.07
61.54,16.53,67.11,55.32
68.62,70.53,34.93,52.16
39.63,125.84,59.88,67.00
24.62,13.45,49.60,34.88
51.28,104.55,84.31,78.45
38.74,140.55,45.64,62.55
37.56,43.17,56.66,48.23
96.79,107.11,77.70,89.31
69.30,146.51,54.67,77.43
64.55,144.72,83.46,90.04
53.26,42.89,72.93,61.02
54.32,24.05,52.84,47.53
63.27,30.76,60.32,55.29
75.71,108.28,97.38,93.06
76.17,111.61,72.93,81.64
33.74,104.39,92.40,77.20
60.01,57.05,34.30,46.56
52.96,33.77,58.66,51.97
89.64,91.31,92.69,91.50
70.51,77.72,45.81,59.60
62.60,112.04,97.41,89.89
29.23,71.79,27.77,37.01
68.45,57.41,92.21,78.12
29.38,51.09,55.62,46.84
46.98,39.61,25.90,34.97
31.43,47.20,90.36,64.05
75.37,23.28,40.16,47.35
36.50,58.56,21.78,33.55
51.35,15.12,30.86,33.86
91.65,36.10,72.73,71.08
36.35,114.55,98.22,82.92
60.62,55.57,28.92,43.76
53.54,103.55,56.96,65.25
21.45,110.36,34.45,45.73
83.42,91.37,79.60,83.10
25.52,144.22,29.44,51.22
57.94,13.00,39.19,39.58
64.85,113.41,35.71,59.99
70.27,144.23,64.20,82.03
75.09,130.72,89.85,93.60
40.26,33.50,60.89,49.22
20.80,55.75,24.66,29.72
77.88,34.14,65.07,62.73
62.85,94.18,83.80,79.59
86.89,109.71,30.57,63.29
85.71,54.39,25.82,49.50
87.47,85.53,35.02,60.86
58.81,106.73,79.69,78.83
46.69,68.99,67.33,61.47
83.32,129.56,63.25,82.53
56.10,118.02,39.96,60.41
34.68,19.05,46.58,37.50
88.40,96.96,97.27,94.55
90.60,42.95,39.25,55.39
57.30,88.05,92.13,80.86
26.06,143.96,66.44,69.83
51.03,133.07,29.86,56.85
84.28,66.63,57.38,67.30
92.14,50.81,95.88,85.74
36.28,42.82,53.49,46.19
25.36,84.55,89.07,69.05
90.19,25.99,40.51,52.51
51.15,86.90,65.67,65.56
63.34,10.19,87.51,64.80
97.45,55.34,93.66,87.13
25.33,40.79,58.87,45.19
71.87,145.97,71.18,86.34
25.93,111.81,20.24,40.26
50.04,58.95,40.26,46.93
84.31,23.00,42.30,51.04
54.68,82.35,27.48,46.61
99.77,39.88,42.38,59.10
64.72,85.10,45.69,59.28
45.69,126.95,97.50,87.85
37.61,96.21,73.49,67.27
48.04,98.73,54.08,61.20
49.80,85.74,99.04,81.61
25.50,139.82,32.26,51.74
49.57,140.47,58.08,72.00
57.14,81.78,71.76,69.38
77.82,52.81,24.45,46.13
72.54,74.34,77.36,75.31
76.70,36.12,27.99,44.23
20.67,99.09,31.22,41.63
37.41,80.01,32.78,43.62
72.93,24.46,94.31,73.93
58.72,37.67,74.66,62.48
20.43,77.15,72.43,57.77
84.36,134.26,64.44,84.38
81.82,89.29,43.42,64.11
63.87,105.41,69.67,75.08
25.32,57.46,52.81,45.49
81.32,90.00,31.63,58.21
66.70,72.63,75.17,72.12
82.56,102.28,30.37,60.41
80.14,17.08,35.25,45.08
84.24,79.06,85.42,83.79
61.44,51.44,72.81,65.12
31.23,55.67,70.48,55.74
73.69,144.53,53.46,77.74
69.64,35.58,51.70,53.86
79.38,53.57,75.22,72.14
33.59,81.38,79.20,65.95
35.60,130.82,60.82,67.25
91.23,68.33,97.54,89.81
80.00,114.14,96.46,95.06
92.66,129.89,52.99,80.27
80.70,53.40,85.65,77.72
67.77,64.99,63.46,65.06
72.33,59.92,60.94,64.15
91.13,126.60,24.40,64.86
66.30,16.21,65.92,56.09
70.59,53.18,92.05,77.84
32.52,105.12,82.41,71.98
57.91,89.16,82.91,76.66
77.31,71.08,32.79,53.80
41.68,85.59,48.68,53.96
36.18,37.66,38.66,37.72
45.11,70.30,45.27,50.23
39.32,80.24,66.36,61.02
37.19,136.17,49.18,62.98
53.99,46.52,64.86,57.93
92.63,131.50,55.08,81.63
60.56,100.19,42.93,59.67
35.03,12.85,27.63,26.89
26.16,111.45,91.35,75.81
75.69,14.98,20.91,36.16
50.62,149.63,20.13,55.18
85.75,132.17,86.14,95.23
72.76,51.63,99.74,82.02
83.70,46.04,78.17,73.40
41.76,63.40,21.22,35.82
75.39,59.86,38.14,53.66
41.12,62.13,97.75,73.64
95.13,54.56,84.69,81.80
70.91,96.96,65.34,73.34
45.96,33.00,38.95,39.86
41.56,128.44,21.15,48.73
35.27,123.74,21.67,46.16
75.57,76.71,68.96,72.49
37.50,129.38,21.75,48.00
67.62,44.60,99.49,78.95
41.17,12.46,34.67,32.18
72.96,96.69,76.86,79.66
85.20,74.11,32.40,56.58
82.24,89.40,63.21,74.16
80.87,135.91,26.45,64.67
35.02,145.79,81.34,80.33
27.07,98.82,66.79,61.28
75.92,116.97,26.89,59.62
49.47,21.73,87.89,63.13
54.59,32.50,63.76,54.76
22.49,112.65,93.73,76.14
40.77,70.39,93.33,72.97
22.69,72.44,93.64,68.11
90.33,53.21,26.22,50.85
39.47,95.03,29.68,45.69
64.59,35.92,99.02,76.07
23.12,97.77,59.01,56.00
73.35,34.33,39.06,48.40
45.84,18.94,81.57,58.32
91.83,56.25,41.14,59.37
91.05,42.36,78.18,74.88
46.02,134.46,86.98,84.19
92.08,17.69,82.74,72.53
99.69,34.73,41.92,57.81
86.03,86.82,52.13,69.24
87.59,77.35,53.06,68.28
39.92,16.42,59.30,44.91
66.14,11.02,33.39,38.74
25.38,148.33,56.20,65.38
27.59,102.24,60.86,59.16
99.91,61.16,62.54,73.47
46.13,75.86,85.59,71.81
79.85,47.32,61.39,64.11
84.53,58.28,38.46,56.25
88.64,100.87,73.05,83.29
99.81,133.59,83.79,98.56
39.32,35.78,45.55,41.73
23.23,127.65,71.62,68.31
52.90,27.02,31.76,37.15
30.41,40.10,47.35,40.82
21.79,15.20,92.74,55.95
48.83,29.71,92.90,67.04
82.70,138.42,66.03,85.51
65.29,74.32,76.19,72.55
45.02,20.87,88.32,61.84
72.35,144.36,96.68,98.92
38.56,133.06,59.19,67.78
21.15,115.66,64.93,61.94
81.15,140.69,53.25,79.11
69.90,40.82,25.76,42.01
80.98,127.09,53.82,76.62
23.12,106.60,83.25,69.88
86.97,131.77,84.39,94.64
69.56,121.57,91.39,90.88
65.07,58.51,24.12,43.28
69.97,118.42,62.17,75.76
89.15,46.74,28.59,50.39
66.95,56.00,36.06,49.31
66.48,25.11,92.02,70.98
99.25,140.91,59.74,87.83
80.54,50.74,80.68,74.65
55.38,82.89,25.15,45.77
76.59,64.79,53.35,62.61
51.14,144.39,73.94,81.19
38.31,56.91,30.67,38.21
67.75,119.00,46.07,67.16
94.25,129.76,25.16,66.81
94.33,70.98,72.11,78.55
47.35,62.94,97.67,75.63
62.21,114.68,86.16,84.68
36.93,137.81,97.97,87.63
99.65,115.69,87.65,96.86
98.49,41.80,88.42,82.12
71.96,134.36,66.17,81.55
84.35,64.26,61.46,68.89
77.21,90.67,52.50,67.55
67.45,126.40,85.45,88.24
24.27,36.38,34.57,31.84
56.38,119.83,24.50,53.13
73.98,93.46,95.83,88.80
74.20,135.07,20.30,59.42
49.85,34.08,98.15,70.85
95.34,68.90,78.31,81.54
33.39,126.60,46.28,58.48
60.03,12.69,75.83,58.46
75.27,25.71,85.43,70.44
75.77,148.68,39.63,72.28
71.89,49.26,81.67,72.25
42.02,146.58,84.35,84.10
32.50,35.55,39.95,36.84
70.88,60.55,23.35,45.05
67.94,115.40,36.33,61.63
34.35,102.09,36.05,48.75
76.41,91.36,25.22,53.80
56.41,84.19,78.08,72.80
73.42,128.08,50.40,72.84
86.99,42.89,90.75,80.05
33.58,71.95,40.17,44.55
21.53,31.76,56.26,40.94
82.33,93.43,71.12,78.95
68.78,45.08,90.20,74.75
75.97,56.74,61.97,65.12
87.05,75.98,49.88,66.25
84.22,13.75,89.36,72.70
96.87,22.87,44.82,56.05
62.87,106.03,26.35,53.24
59.08,70.06,55.60,59.54
52.15,131.07,82.81,83.26
32.30,107.25,22.46,42.37
65.81,11.13,66.87,55.40
42.16,96.34,67.56,65.70
93.70,23.12,94.28,79.87
66.66,119.33,42.92,65.32
67.43,148.81,42.31,71.15
48.39,84.37,55.24,59.01
24.16,105.59,48.55,52.64
22.54,43.22,78.91,54.86
53.87,71.26,71.34,66.08
26.77,129.85,80.71,74.36
68.55,33.44,85.60,70.05
90.48,47.17,93.84,83.50
90.63,72.36,54.47,68.90
72.72,109.71,98.78,93.15
36.90,62.62,37.25,42.22
89.04,139.88,77.15,93.26
90.89,23.22,62.72,63.27
35.73,61.91,85.35,65.78
78.99,109.25,58.14,74.62
42.92,41.64,82.72,62.56
84.21,101.90,94.41,92.85
99.78,32.99,78.58,75.82
22.40,17.84,82.09,51.33
91.79,26.94,25.37,45.61
69.81,140.20,36.40,67.18
97.87,87.25,97.94,95.78
57.20,121.49,75.45,79.18
87.79,56.57,64.92,70.11
24.99,92.97,49.36,50.77
46.82,79.29,23.55,41.68
25.36,142.40,49.53,60.85
98.03,114.66,59.91,82.30
85.36,112.28,36.92,66.52
88.20,16.49,33.85,46.68
95.04,86.95,60.67,76.24
26.81,75.38,66.87,56.55
50.85,139.90,39.19,62.83
25.68,46.03,66.99,50.41
36.86,47.78,92.03,66.63
38.35,67.59,57.85,53.95
57.53,44.07,88.59,70.37
41.48,28.09,94.18,65.15
28.08,130.04,27.39,48.13
33.40,88.16,27.66,41.48
31.78,130.59,58.08,64.69
97.85,126.36,67.05,88.15
80.74,49.49,54.07,61.16
97.42,86.68,46.12,69.62
55.18,21.65,71.28,56.52
42.27,138.14,20.17,50.39
83.86,66.60,97.45,87.20
46.10,65.11,38.57,46.14
43.95,52.39,93.37,70.35
38.60,74.49,28.72,40.84
30.37,45.25,39.05,37.69
40.52,62.48,38.79,44.05
48.43,121.99,99.69,88.77
73.92,126.80,20.37,57.72
25.01,52.59,71.17,53.61
36.84,75.66,89.57,70.97
84.72,132.33,73.78,88.77
31.75,17.37,49.02,37.51
47.41,134.48,96.66,89.45
89.17,40.69,91.48,80.63
32.39,105.00,54.72,58.08
26.62,91.56,65.87,59.23
58.76,87.41,97.40,83.81
44.19,130.31,98.60,88.62
65.07,24.22,55.99,52.36
84.30,58.58,87.79,80.90
30.97,85.36,44.16,48.44
66.46,123.58,49.75,69.53
60.44,40.30,33.19,42.79
31.53,122.41,36.73,52.31
69.92,65.95,72.55,70.44
41.89,36.45,60.86,50.29
59.03,116.26,38.49,60.21
26.58,22.73,52.23,38.63
56.77,82.07,49.85,58.37
44.52,18.94,98.99,66.64
85.79,59.90,88.29,81.86
24.56,94.15,51.04,51.72
53.49,87.86,93.11,80.17
56.67,66.65,47.41,54.04
78.00,70.07,73.43,74.13
65.94,41.75,97.33,76.80
73.38,73.82,51.22,62.39
82.16,143.46,74.39,90.53
88.98,129.06,43.67,74.34
45.11,30.33,41.30,40.25
63.04,14.17,65.93,54.71
87.21,140.69,98.34,103.47
99.16,83.74,56.25,74.62
91.16,85.30,95.01,91.91
49.72,119.30,93.15,85.35
35.61,54.06,40.30,41.64
59.15,77.47,52.15,59.31
79.33,145.61,71.46,88.65
59.41,104.10,61.44,69.36
58.65,31.52,27.68,37.74
87.06,28.65,99.50,81.60
48.91,38.60,80.21,62.50
88.78,117.34,55.02,77.61
52.54,51.35,69.45,60.76
46.26,12.99,27.01,29.98
56.32,142.18,59.62,75.14
81.00,33.76,94.47,78.29
30.08,11.34,91.73,57.16
35.71,43.20,46.99,42.85
96.12,42.90,62.51,68.67
34.04,69.08,75.79,61.92
65.42,138.85,47.20,71.00
66.35,133.09,25.19,59.12
59.17,73.97,60.44,62.77
71.58,67.53,68.13,69.04
38.39,87.70,20.47,39.29
64.21,44.08,27.65,41.90
49.77,17.31,36.58,36.68
72.93,141.49,47.84,74.10
31.30,36.14,63.28,48.26
65.67,37.78,43.51,49.01
34.82,76.14,42.09,46.72
42.29,78.83,89.55,73.23
37.50,12.58,31.60,29.57
34.63,30.71,59.64,46.35
86.06,62.94,96.23,86.52
42.86,105.72,70.00,69.00
94.17,41.98,77.38,75.34
97.59,69.22,54.50,70.37
65.70,88.03,21.59,48.11
31.44,134.40,71.69,72.16
49.96,55.65,70.55,61.39
83.82,28.70,28.83,45.30
49.39,78.50,56.97,59.00
26.96,114.54,93.23,77.61
64.54,25.38,36.41,42.64
87.61,69.46,56.89,68.62
83.67,12.49,56.89,56.04
34.01,14.70,84.86,55.57
73.82,77.61,85.97,80.65
37.64,51.75,80.74,62.01
37.46,128.32,49.24,61.52
89.93,94.30,25.76,58.72
39.97,73.55,47.96,50.68
41.06,67.11,74.38,62.93
20.05,79.61,76.22,60.05
89.65,15.66,97.20,78.63
83.41,134.99,56.29,80.17
70.19,149.76,70.59,86.30
80.02,35.41,63.14,62.66
32.16,26.85,32.05,31.04
56.67,30.10,56.90,51.47
48.10,102.54,63.59,66.73
27.50,102.60,96.06,76.80
58.89,128.71,49.32,68.07
93.66,115.26,98.41,100.35
23.20,72.96,63.38,53.24
43.32,95.80,39.40,51.86
36.60,106.36,35.33,49.92
39.05,81.78,31.34,43.74
92.67,76.59,56.23,71.23
57.45,100.31,21.75,48.17
57.30,88.05,55.60,62.60
80.85,100.15,99.07,93.82
32.36,95.80,73.61,65.67
58.98,110.69,80.78,80.22
54.40,99.99,29.52,51.08
67.75,82.76,57.85,65.80
99.96,105.45,42.90,72.53
81.56,72.93,91.53,84.82
51.83,43.83,34.50,41.56
86.20,10.20,56.70,56.25
33.66,88.39,67.04,61.30
22.44,92.69,61.12,55.83
36.36,146.09,86.42,83.34
47.23,60.61,38.52,45.55
60.85,65.18,50.19,56.39
69.21,38.25,83.37,70.10
92.85,19.87,62.25,62.95
60.79,118.19,52.17,67.96
60.10,44.96,22.36,38.20
24.02,95.25,80.27,66.39
22.79,106.29,97.77,76.98
64.09,75.97,69.62,69.23
55.05,132.69,88.52,87.31
87.13,72.13,61.35,71.24
32.85,49.89,38.53,39.10
22.00,135.44,21.16,44.27
55.92,130.62,72.27,79.03
39.00,32.97,59.45,48.02
23.97,13.63,82.57,51.20
77.97,22.60,75.57,65.70
28.93,50.12,99.04,68.22
68.67,146.12,60.83,80.24
42.48,88.19,54.17,57.47
33.88,62.26,42.94,44.09
50.38,134.42,58.15,71.07
84.12,73.44,89.83,84.84
51.37,54.13,23.40,37.94
80.06,141.77,98.23,101.49
30.04,128.93,99.46,84.53
81.82,128.11,67.83,84.08
38.95,81.72,46.52,51.29
74.19,120.52,37.84,65.28
65.26,35.11,42.12,47.66
94.33,90.25,24.01,58.35
50.99,147.74,58.01,73.85
25.29,50.73,24.59,30.03
21.53,121.21,77.48,69.44
86.15,78.67,49.75,66.45
61.98,15.57,35.95,39.68
82.02,116.82,63.59,79.77
38.75,33.60,97.90,67.30
47.61,98.41,75.61,71.77
22.41,21.99,59.34,40.79
96.92,142.56,82.15,98.66
73.43,50.84,79.00,71.70
94.66,41.71,91.34,82.41
41.24,28.08,36.37,36.17
68.92,142.44,88.71,93.52
74.28,109.67,44.08,66.26
45.40,113.83,95.28,84.03
87.85,79.92,42.49,63.58
95.77,76.46,94.15,91.10
90.79,25.40,97.10,80.87
79.13,88.38,31.64,57.23
42.20,44.57,97.96,70.55
42.53,146.80,26.86,55.55
97.07,121.52,37.49,72.17
20.82,67.82,55.53,47.58
77.28,31.19,99.49,79.17
76.50,119.95,59.09,76.48
69.82,27.09,64.03,58.38
99.21,36.51,75.55,74.84
44.95,39.61,97.46,70.14
47.20,87.96,82.67,73.09
26.32,120.19,37.93,50.90
55.42,54.00,44.24,49.55
40.88,21.85,27.81,30.54
47.47,75.04,71.56,65.03
86.77,114.74,34.46,66.21
94.84,41.03,40.59,56.95
34.86,40.79,91.05,64.14
49.80,142.61,46.14,66.53
94.29,143.58,65.33,89.67
24.94,148.67,51.81,63.12
27.39,123.07,25.92,45.79
33.02,36.35,49.03,41.69
67.62,39.68,52.65,54.55
32.04,57.63,91.66,66.97
97.45,54.54,45.96,63.12
55.74,143.91,50.34,70.67
60.12,120.47,82.63,83.44
39.73,111.36,80.72,74.55
57.68,36.03,83.86,66.44
72.95,137.33,96.30,97.50
80.09,125.90,83.64,91.03
80.31,32.91,52.61,56.98
66.23,131.96,85.72,89.12
92.35,48.11,60.69,67.67
85.39,21.32,42.22,50.99
80.56,101.96,44.23,66.67
24.45,101.53,37.91,46.60
20.55,23.29,31.60,26.62
37.00,54.64,34.76,39.41
73.08,148.99,25.05,64.25
52.90,104.98,91.08,82.41
52.19,112.21,94.48,85.34
90.77,39.81,66.94,68.66
91.65,21.03,87.24,75.32
92.73,48.77,34.69,54.92
45.11,44.85,92.13,68.57
75.28,42.84,60.51,61.41
41.73,36.99,25.37,32.60
35.25,90.47,31.31,44.32
34.77,55.93,44.72,43.98
47.37,124.85,23.48,50.92
54.40,35.75,44.74,45.84
86.48,75.05,24.79,53.35
29.59,11.91,38.88,30.70
78.79,77.44,41.25,59.75
62.52,17.82,99.55,72.09
43.04,146.88,38.84,61.71
59.43,120.68,39.13,61.53
44.00,78.62,74.94,66.39
67.69,22.12,88.75,69.11
54.71,92.94,50.96,60.48
33.15,116.23,90.05,78.22
29.33,36.70,47.21,39.74
63.74,89.55,35.76,54.91
92.19,123.99,46.37,75.64
47.52,117.55,68.75,72.14
78.64,122.42,49.37,72.76
72.69,133.11,73.83,85.34
94.52,141.28,38.95,76.09
85.68,66.77,76.08,77.10
65.33,89.63,47.80,61.42
72.56,120.69,56.47,74.14
91.87,107.60,64.62,81.39
51.96,149.37,74.90,82.91
46.14,11.91,39.10,35.77
20.86,59.72,86.88,61.64
86.12,49.34,77.75,74.58
84.08,46.72,38.73,53.93
28.36,41.15,98.00,65.74
66.15,109.28,73.18,78.29
57.12,21.87,56.19,49.60
29.50,113.83,32.60,47.92
98.45,107.08,62.66,82.28
37.18,45.11,33.18,36.77
25.38,45.40,54.36,43.87
67.59,98.04,52.70,66.24
79.11,116.70,77.60,85.87
22.60,132.71,35.39,51.02
72.70,129.30,85.75,90.55
62.58,145.08,46.09,70.84
28.26,91.39,55.52,54.52
33.80,137.21,81.79,78.48
65.44,123.19,70.03,79.28
43.71,135.25,44.64,62.48
95.07,11.63,50.90,56.30
85.50,145.23,44.46,76.93
98.69,76.29,67.58,78.66
40.77,121.75,46.61,59.89
97.58,27.81,78.06,73.87
54.50,65.43,66.38,62.63
47.80,48.00,31.66,39.77
24.03,50.83,44.82,39.78
24.22,27.26,37.72,31.58
75.36,122.81,51.23,72.78
56.63,11.29,61.28,49.89
38.12,53.75,60.54,52.46
