temperature,rainfall,humidity
87.13,72.13,61.35
32.85,49.89,38.53
22.00,135.44,21.16
55.92,130.62,72.27
39.00,32.97,59.45
23.97,13.63,82.57
77.97,22.60,75.57
28.93,50.12,99.04
68.67,146.12,60.83
42.48,88.19,54.17
33.88,62.26,42.94
50.38,134.42,58.15
84.12,73.44,89.83
51.37,54.13,23.40
80.06,141.77,98.23
30.04,128.93,99.46
81.82,128.11,67.83
38.95,81.72,46.52
74.19,120.52,37.84
65.26,35.11,42.12
94.33,90.25,24.01
50.99,147.74,58.01
25.29,50.73,24.59
21.53,121.21,77.48
86.15,78.67,49.75
61.98,15.57,35.95
82.02,116.82,63.59
38.75,33.60,97.90
47.61,98.41,75.61
22.41,21.99,59.34
96.92,142.56,82.15
73.43,50.84,79.00
94.66,41.71,91.34
41.24,28.08,36.37
68.92,142.44,88.71
74.28,109.67,44.08
45.40,113.83,95.28
87.85,79.92,42.49
95.77,76.46,94.15
90.79,25.40,97.10
79.13,88.38,31.64
42.20,44.57,97.96
42.53,146.80,26.86
97.07,121.52,37.49
20.82,67.82,55.53
77.28,31.19,99.49
76.50,119.95,59.09
69.82,27.09,64.03
99.21,36.51,75.55
44.95,39.61,97.46
47.20,87.96,82.67
26.32,120.19,37.93
55.42,54.00,44.24
40.88,21.85,27.81
47.47,75.04,71.56
86.77,114.74,34.46
94.84,41.03,40.59
34.86,40.79,91.05
49.80,142.61,46.14
94.29,143.58,65.33
24.94,148.67,51.81
27.39,123.07,25.92
33.02,36.35,49.03
67.62,39.68,52.65
32.04,57.63,91.66
97.45,54.54,45.96
55.74,143.91,50.34
60.12,120.47,82.63
39.73,111.36,80.72
57.68,36.03,83.86
72.95,137.33,96.30
80.09,125.90,83.64
80.31,32.91,52.61
66.23,131.96,85.72
92.35,48.11,60.69
85.39,21.32,42.22
80.56,101.96,44.23
24.45,101.53,37.91
20.55,23.29,31.60
37.00,54.64,34.76
73.08,148.99,25.05
52.90,104.98,91.08
52.19,112.21,94.48
90.77,39.81,66.94
91.65,21.03,87.24
92.73,48.77,34.69
45.11,44.85,92.13
75.28,42.84,60.51
41.73,36.99,25.37
35.25,90.47,31.31
34.77,55.93,44.72
47.37,124.85,23.48
54.40,35.75,44.74
86.48,75.05,24.79
29.59,11.91,38.88
78.79,77.44,41.25
62.52,17.82,99.55
43.04,146.88,38.84
59.43,120.68,39.13
44.00,78.62,74.94
67.69,22.12,88.75
54.71,92.94,50.96
33.15,116.23,90.05
29.33,36.70,47.21
63.74,89.55,35.76
92.19,123.99,46.37
47.52,117.55,68.75
78.64,122.42,49.37
72.69,133.11,73.83
94.52,141.28,38.95
85.68,66.77,76.08
65.33,89.63,47.80
72.56,120.69,56.47
91.87,107.60,64.62
51.96,149.37,74.90
46.14,11.91,39.10
20.86,59.72,86.88
86.12,49.34,77.75
84.08,46.72,38.73
28.36,41.15,98.00
66.15,109.28,73.18
57.12,21.87,56.19
29.50,113.83,32.60
98.45,107.08,62.66
37.18,45.11,33.18
25.38,45.40,54.36
67.59,98.04,52.70
79.11,116.70,77.60
22.60,132.71,35.39
72.70,129.30,85.75
62.58,145.08,46.09
28.26,91.39,55.52
33.80,137.21,81.79
65.44,123.19,70.03
43.71,135.25,44.64
95.07,11.63,50.90
85.50,145.23,44.46
98.69,76.29,67.58
40.77,121.75,46.61
97.58,27.81,78.06
54.50,65.43,66.38
47.80,48.00,31.66
24.03,50.83,44.82
24.22,27.26,37.72
75.36,122.81,51.23
56.63,11.29,61.28
38.12,53.75,60.54
69.12,34.42,80.36
40.23,92.47,35.13
66.21,45.60,95.72
48.74,46.26,47.43
85.88,78.37,44.02
85.66,101.38,74.81
58.19,26.98,84.44
48.07,34.57,50.28
49.00,44.60,79.75
84.46,146.32,90.70
46.25,65.60,81.34
36.72,93.86,22.74
26.78,43.82,86.19
57.34,78.66,81.96
58.57,20.38,73.54
87.27,14.86,80.80
37.70,75.62,98.35
50.48,65.81,54.49
84.67,29.16,25.38
85.89,106.26,56.87
50.77,149.01,23.71
56.73,65.39,43.54
44.26,97.44,66.95
94.60,144.82,44.77
29.49,126.41,74.83
94.70,74.90,85.76
74.71,113.25,53.64
62.53,27.94,92.01
22.61,81.69,26.39
58.05,49.07,87.21
52.62,32.56,86.29
32.90,69.68,45.76
72.51,28.34,43.90
97.69,107.86,44.41
64.98,73.87,84.91
77.18,84.36,86.53
25.48,30.49,46.38
53.41,29.57,67.41
29.31,91.68,31.11
69.02,147.90,57.50
95.08,23.48,99.90
72.94,50.00,32.71
26.14,131.72,95.81
48.37,20.12,85.94
64.05,132.62,97.78
52.26,83.40,34.37
86.69,67.16,37.08
85.17,53.36,21.35
68.95,51.60,77.98
49.88,52.81,71.53
40.43,133.87,34.25
28.47,111.33,83.29
48.39,103.76,43.94
53.05,121.82,30.80
74.07,46.00,53.81
72.65,96.53,27.28
25.61,74.41,41.06
51.62,119.54,49.71
34.54,53.30,88.15
32.55,100.05,83.40
86.18,133.51,55.42
23.35,66.30,77.97
53.53,19.33,65.49
33.46,82.25,47.27
90.35,58.44,78.07
64.56,104.11,74.68
38.51,143.14,69.53
60.19,77.99,69.44
78.52,75.27,74.64
96.65,101.64,50.76
37.64,24.49,89.53
90.89,45.49,32.98
94.74,138.66,90.71
93.31,103.79,47.38
70.83,11.88,30.00
70.39,38.65,68.00
52.26,105.60,50.08
80.19,117.02,85.24
62.50,127.58,54.46
74.20,50.90,73.49
54.28,140.34,44.66
78.52,87.41,36.76
85.96,107.52,51.04
31.71,93.54,68.54
86.63,27.18,72.56
63.22,144.84,66.26
87.57,27.20,99.04
54.50,45.68,75.29
50.32,123.91,94.52
93.20,96.60,29.43
40.09,127.34,24.91
87.54,82.20,44.88
58.72,62.78,30.93
61.13,139.06,62.07
44.68,15.08,61.52
65.84,129.86,66.00
46.02,42.31,79.62
23.14,128.82,97.71
41.76,29.49,90.26
20.51,91.23,29.47
98.27,134.34,47.08
97.26,76.30,40.47
51.61,114.52,34.15
78.27,122.65,63.58
47.66,113.11,64.26
73.69,139.55,38.18
84.43,72.56,76.95
95.74,34.24,78.63
52.02,16.69,21.68
82.66,44.50,51.66
41.27,30.05,91.21
99.23,88.11,61.63
22.06,35.89,47.81
68.28,15.45,40.29
72.76,15.04,39.47
75.04,126.42,27.98
29.63,92.80,85.38
95.08,60.13,26.93
34.49,135.19,43.38
69.82,19.83,23.65
37.81,147.25,82.51
44.58,96.28,23.14
63.72,35.68,44.66
53.38,105.07,65.86
32.82,116.87,52.76
33.67,70.11,42.58
53.45,130.63,42.02
80.58,31.10,83.82
91.84,49.04,97.92
26.73,23.09,47.84
51.45,39.52,23.13
28.02,43.42,22.93
21.33,138.47,80.74
72.94,20.94,64.19
68.20,69.84,82.69
33.04,84.54,75.80
38.71,135.82,92.60
21.90,149.68,90.87
86.80,115.47,83.07
97.98,145.91,58.02
30.84,120.19,44.65
38.52,144.85,60.56
89.47,109.02,60.17
94.12,21.17,68.82
53.57,66.27,34.89
24.05,100.52,72.45
23.15,59.10,56.53
65.92,48.27,69.62
51.43,90.84,39.17
22.29,140.69,54.75
66.66,14.90,36.82
20.90,117.69,90.02
82.99,111.18,59.04
44.51,144.95,38.00
23.22,140.30,23.30
67.07,116.71,74.06
51.81,82.86,37.17
97.90,38.60,99.17
63.54,86.33,62.70
42.02,117.15,43.12
76.76,135.39,72.61
41.72,120.56,42.02
92.34,37.34,85.62
49.98,93.96,44.66
63.99,56.50,99.06
24.05,11.29,68.41
54.09,38.03,87.55
86.59,25.85,25.83
84.45,127.98,47.86
37.95,46.19,79.00
38.09,49.86,72.40
85.38,144.39,35.54
94.43,63.07,48.50
27.63,11.34,41.08
56.00,49.74,69.07
47.00,26.70,47.57
89.66,24.39,44.72
26.68,20.85,36.59
36.89,93.06,52.72
80.20,36.51,35.64
24.10,60.57,97.01
59.40,130.68,32.36
55.37,69.41,93.06
46.75,138.20,54.28
51.57,79.71,50.23
62.40,65.84,38.51
32.91,115.05,70.86
65.76,20.24,74.84
84.43,22.53,57.41
80.81,101.28,24.46
32.31,78.17,93.48
31.94,120.66,98.43
41.45,138.28,54.48
48.89,64.37,69.09
52.68,93.50,56.02
74.38,80.10,45.75
24.53,147.43,26.19
22.77,126.35,56.49
51.35,137.64,85.47
75.77,45.61,21.36
35.47,118.15,66.57
71.32,47.17,90.46
40.79,39.22,37.40
90.89,142.20,34.66
91.66,12.70,81.78
43.78,145.15,40.41
38.40,30.90,35.36
52.90,124.72,50.24
39.24,48.63,51.40
73.79,59.10,89.93
86.09,40.35,69.48
73.85,91.97,52.48
85.95,58.73,62.75
51.76,102.04,96.32
32.51,12.19,29.06
79.04,19.01,36.62
48.84,23.95,97.00
73.70,68.66,96.59
41.65,124.07,34.17
26.50,134.34,31.61
99.41,44.27,53.69
32.50,90.41,23.98
99.07,117.57,72.39
98.18,50.44,26.20
83.51,67.26,24.64
72.75,83.36,58.81
66.22,28.88,96.62
89.29,13.64,54.14
43.16,31.39,48.52
57.41,97.76,99.84
69.55,20.31,62.56
52.90,36.56,50.02
54.20,57.30,50.87
46.42,20.90,35.60
65.14,36.84,60.98
88.05,137.58,55.11
36.12,12.70,41.66
94.75,101.48,32.84
75.13,63.82,44.90
85.86,104.17,60.69
64.50,92.42,24.67
82.36,41.29,32.30
21.30,128.61,95.81
85.47,78.87,63.43
23.21,125.16,25.08
91.19,66.84,75.45
99.36,147.86,24.94
43.53,117.87,79.11
36.83,145.23,80.00
81.23,82.01,72.09
40.24,76.32,78.58
89.24,115.76,27.04
28.23,133.24,78.14
30.08,144.98,30.94
98.33,55.44,47.16
73.91,121.82,95.42
87.75,39.49,60.23
45.95,86.38,97.39
74.12,35.18,27.11
67.54,58.64,58.20
68.25,140.39,24.99
74.60,30.45,70.42
66.03,98.54,26.30
54.32,93.01,34.03
42.07,26.90,40.71
81.49,55.64,79.90
38.10,88.82,33.12
75.39,36.21,87.73
38.67,122.09,30.55
70.03,146.10,22.82
79.77,40.07,51.60
37.50,36.17,98.36
24.80,73.69,28.83
30.48,114.69,28.14
68.48,49.42,80.09
87.96,12.78,44.97
23.60,85.77,77.38
78.73,143.92,36.00
47.31,64.78,56.81
58.28,68.82,41.22
94.31,145.65,56.12
46.56,107.25,81.53
57.23,110.68,80.96
21.09,88.78,61.26
26.53,146.45,94.27
40.69,106.44,41.10
22.23,135.30,39.22
70.51,107.91,69.10
54.11,112.92,69.70
63.85,50.66,23.72
33.97,52.49,68.62
43.67,119.62,49.95
73.11,51.54,79.80
97.22,88.79,84.65
24.03,44.91,64.17
91.23,124.38,20.14
66.15,25.47,70.91
65.11,126.12,79.91
60.02,94.38,39.92
25.55,36.17,57.17
27.19,85.88,97.26
68.07,49.55,43.85
47.28,55.29,37.85
93.38,59.21,36.87
52.53,18.86,64.70
31.46,148.03,95.98
77.18,14.41,68.70
43.47,102.75,44.27
62.04,61.97,71.09
75.83,100.44,69.99
92.02,59.87,67.75
83.38,104.33,32.75
74.11,112.09,70.77
74.37,106.68,54.41
95.67,25.95,21.49
43.67,101.97,63.18
20.09,49.20,99.14
41.76,14.03,47.98
37.43,68.08,97.24
72.95,70.70,27.70
70.70,75.40,78.60
67.48,108.68,29.15
21.30,53.24,41.89
78.30,54.14,65.67
45.88,18.48,67.42
73.20,106.15,82.02
64.53,89.50,69.22
47.42,58.92,67.49
30.77,108.73,92.99
27.55,85.23,56.17
86.52,75.69,38.02
93.47,81.59,32.94
71.98,99.09,52.00
28.27,102.40,77.02
52.16,50.45,23.40
78.32,29.70,30.32
82.39,31.93,28.49
29.46,99.51,66.82
20.00,132.20,39.43
76.97,67.33,33.30
48.53,33.73,67.42
40.36,115.92,80.90
21.03,126.55,46.57
63.22,133.28,66.26
88.09,94.96,27.85
96.61,130.50,94.82
65.26,12.16,46.95
61.16,25.01,99.80
26.80,22.96,98.29
63.91,109.76,82.31
50.40,19.74,21.61
68.57,79.49,63.48
51.10,76.18,26.95
39.22,53.50,91.61
27.60,131.86,83.17
45.19,33.86,97.79
27.73,59.34,68.67
34.15,118.38,61.77
98.99,14.26,61.52
55.53,104.21,50.92
62.55,124.30,57.50
89.89,140.52,70.83
99.65,132.68,94.64
66.62,54.71,67.67
85.00,92.09,88.57
46.16,20.82,89.02
44.46,46.10,61.51
52.22,23.19,47.80
73.80,54.13,71.17
74.58,132.53,55.67
45.22,58.60,26.52
30.66,88.67,50.22
70.59,70.67,99.53
30.27,74.25,23.88
66.28,145.74,75.73
75.47,51.46,87.30
76.05,97.83,71.90
80.28,68.81,65.58
89.83,18.56,76.60
60.00,78.51,54.35
78.42,123.87,27.31
69.53,23.83,96.99
34.93,19.74,54.58
22.06,31.51,73.23
42.76,117.02,62.50
55.44,111.36,24.37
69.37,89.10,96.22
88.00,75.55,83.40
35.70,134.37,31.93
30.04,117.34,98.53
97.08,123.67,78.95
28.64,123.86,57.79
58.28,99.98,68.91
66.85,74.12,28.54
63.31,131.05,64.83
26.88,139.64,25.89
24.56,13.33,63.59
28.44,17.22,64.22
66.85,144.22,89.96
63.55,48.80,78.00
38.70,132.27,39.96
71.02,64.43,91.07
85.61,26.67,65.86
23.33,21.26,68.51
59.85,31.91,33.52
75.14,44.99,88.62
40.18,78.39,94.48
44.62,108.21,82.00
69.09,148.10,95.26
91.83,71.81,44.18
84.79,82.55,88.89
66.65,83.05,59.11
78.42,85.52,33.11
49.19,82.48,73.50
71.28,11.23,74.73
57.29,10.24,42.95
35.19,23.67,22.20
76.14,24.22,35.99
64.52,108.69,51.98
48.69,38.69,33.41
92.91,135.26,35.52
21.67,140.00,51.31
45.26,146.63,96.94
24.55,141.47,81.14
81.32,48.06,45.58
76.17,81.37,96.13
46.51,34.56,71.65
74.05,122.87,56.44
51.67,134.38,57.46
80.50,129.18,52.86
56.33,70.67,38.64
52.98,116.21,50.93
94.78,23.66,62.23
40.07,15.63,62.24
29.64,115.45,80.94
66.76,69.55,48.70
97.55,149.38,77.34
50.23,23.62,66.25
24.96,129.79,96.95
47.14,77.20,50.82
60.47,125.80,92.10
32.95,124.40,85.65
72.65,138.24,71.01
99.82,51.70,72.36
56.14,142.97,26.77
48.38,31.23,96.02
52.06,21.48,28.55
29.21,70.43,65.06
90.66,125.97,46.41
53.19,76.28,54.39
50.98,126.10,68.81
72.78,112.16,92.71
55.36,39.32,56.61
71.86,142.84,99.02
24.92,18.51,67.42
85.10,135.76,32.84
95.24,52.62,35.20
71.90,80.02,77.29
96.37,69.13,24.03
32.11,34.06,58.43
58.19,60.14,31.86
68.14,37.01,54.66
66.54,38.54,79.99
52.12,36.19,56.71
47.05,78.46,33.08
30.15,121.71,40.15
51.34,89.66,49.40
33.01,135.05,25.56
78.75,99.12,66.75
36.71,106.51,68.60
24.69,103.47,24.97
64.19,72.92,52.18
67.62,106.51,53.12
89.75,19.76,46.71
66.16,130.38,64.62
47.64,118.89,47.68
84.24,44.33,53.31
63.22,117.52,83.80
26.34,11.77,32.97
65.27,40.41,69.53
92.64,19.12,60.45
51.71,119.23,44.41
43.71,115.82,78.20
31.48,123.91,64.10
32.12,10.63,58.19
54.62,80.17,73.41
67.65,108.68,84.18
26.45,31.76,97.81
95.17,100.97,70.35
80.41,21.78,89.96
66.93,35.39,20.09
86.28,76.61,62.42
26.41,101.50,37.17
58.15,30.42,27.54
70.41,35.93,62.56
86.29,38.62,79.75
82.68,43.42,52.98
42.17,41.72,73.61
95.27,65.32,59.18
29.95,101.53,54.97
90.01,71.32,43.22
97.68,118.64,50.61
34.17,110.70,47.98
77.77,27.71,71.69
23.22,16.84,29.28
52.43,132.91,27.41
61.30,21.18,72.80
66.45,30.77,63.70
94.87,13.10,54.42
73.78,97.97,32.20
58.50,91.53,52.88
84.77,148.17,83.18
96.04,134.17,91.17
21.77,67.52,76.21
98.60,62.02,24.79
26.89,51.56,73.63
85.15,31.34,39.28
42.43,29.33,45.22
30.57,28.52,35.67
55.19,25.98,82.06
71.52,43.67,71.89
50.48,52.93,68.95
24.37,144.62,73.44
67.96,90.99,38.94
92.19,148.26,55.57
50.66,62.15,70.66
37.31,74.07,70.93
55.41,55.44,83.35
23.87,35.60,42.97
85.64,30.04,81.63
86.11,142.31,55.21
67.04,148.15,73.61
48.25,16.29,56.46
83.98,31.05,95.89
64.37,69.29,34.34
86.07,36.09,74.00
70.52,60.94,66.12
82.75,28.07,33.82
67.89,73.91,25.28
53.13,48.04,83.93
96.64,59.27,32.60
63.29,23.20,34.92
68.41,69.94,98.27
37.64,147.66,77.38
70.05,56.04,40.04
65.73,132.70,67.28
34.79,128.05,62.73
24.77,143.29,87.56
68.35,120.62,78.35
81.10,102.34,86.54
61.87,129.92,36.92
38.14,20.59,71.22
73.32,74.80,23.22
26.41,148.50,25.52
55.35,117.74,77.08
33.07,144.69,21.95
34.76,119.15,66.38
36.18,132.48,87.23
50.94,108.91,50.40
24.09,116.47,23.59
51.82,83.24,77.11
60.94,139.39,94.37
58.66,125.51,77.37
50.62,128.14,66.28
87.13,104.22,38.40
31.63,52.64,21.23
60.46,14.99,75.57
24.96,140.99,38.48
25.69,92.06,88.65
65.91,51.74,57.31
65.28,30.88,62.45
90.24,126.13,80.31
64.63,127.11,82.35
96.78,124.03,71.41
23.90,100.31,95.07
27.84,61.24,98.58
23.53,52.57,95.75
34.82,11.20,85.93
63.30,126.71,76.45
71.65,22.24,73.07
23.65,98.31,28.30
95.68,80.57,41.72
87.37,83.74,20.46
43.73,139.74,30.99
26.18,14.43,55.14
33.59,118.27,31.72
30.16,17.29,92.13
29.86,15.34,84.46
61.48,70.17,25.73
39.67,18.83,39.91
48.65,120.48,85.53
99.16,84.14,84.24
74.75,14.07,95.64
95.92,15.67,99.80
31.40,95.77,98.10
50.57,122.86,52.81
64.38,71.29,40.03
26.14,87.64,80.67
20.33,121.98,43.94
73.63,95.47,84.51
71.35,41.47,62.72
52.86,95.83,83.51
59.17,97.96,42.07
53.24,112.77,60.64
21.92,96.92,65.12
46.83,145.69,95.45
34.17,37.62,41.33
27.87,143.15,94.94
96.54,85.37,84.39
67.95,104.07,78.47
78.29,23.92,82.95
45.23,63.28,68.43
51.45,117.71,39.53
38.95,108.97,35.16
27.76,15.62,89.31
34.32,86.52,78.01
83.80,22.36,37.06
74.20,149.42,69.21
63.75,135.62,55.80
58.01,12.95,32.69
93.79,130.21,62.55
25.82,138.72,42.52
42.45,59.50,27.70
48.00,110.73,57.36
82.59,71.89,67.21
99.40,101.73,23.75
39.25,57.64,52.17
89.94,55.16,40.61
86.45,69.42,22.45
37.97,30.38,30.05
51.95,126.36,31.12
52.77,58.82,34.63
98.26,66.02,84.27
34.47,135.17,55.16
83.93,79.53,31.77
46.74,86.20,28.02
78.47,143.91,43.84
53.60,134.14,83.84
66.27,33.73,49.16
86.61,76.25,32.79
84.33,145.98,52.33
89.31,62.13,64.42
24.77,62.02,22.37
75.36,37.30,70.21
31.20,26.01,51.61
53.27,113.64,20.78
63.89,117.80,73.91
52.22,145.66,76.99
61.57,118.28,70.31
99.72,44.07,47.35
30.82,15.62,62.37
74.04,147.96,50.97
51.68,57.66,76.05
30.64,53.68,66.69
32.70,136.83,26.54
95.94,91.91,71.45
90.37,40.08,74.98
92.56,134.47,49.66
99.32,149.07,90.06
36.67,22.13,87.44
48.44,130.72,34.01
73.54,64.67,92.34
58.70,83.37,55.27
53.47,138.07,77.90
48.62,146.27,85.13
67.50,46.70,60.41
66.05,39.80,51.93
32.92,21.27,93.24
57.74,88.65,38.47
64.28,11.90,40.56
65.62,67.67,48.93
36.81,20.27,88.76
79.38,66.73,95.10
22.02,15.59,37.61
48.39,126.93,89.11
82.42,39.36,40.66
65.11,55.96,97.65
40.89,131.81,67.79
75.60,114.48,20.57
65.39,40.67,22.73
83.70,20.07,31.80
78.80,110.19,35.01
68.81,64.70,81.41
59.05,117.25,37.82
30.65,72.34,97.53
40.91,58.44,70.89
53.53,73.17,75.40
67.94,114.80,37.43
61.10,136.31,91.42
43.05,16.97,73.43
20.52,83.38,89.15
59.70,14.60,96.52
42.85,75.58,30.05
78.77,133.94,27.73
21.92,60.62,84.27
66.79,140.54,89.29
95.32,98.29,66.70
33.95,140.78,49.28
57.73,116.00,72.21
27.31,24.48,44.45
70.05,42.36,39.07
64.04,65.18,59.05
52.59,33.81,37.29
61.71,79.29,58.70
91.73,75.99,96.53
35.70,143.88,87.18
21.81,70.72,95.33
88.93,119.99,84.51
66.17,141.87,48.38
91.25,132.78,84.96
67.76,39.21,93.83
84.81,79.44,95.76
54.37,58.68,74.66
79.99,65.98,36.91
93.04,60.51,23.18
65.77,125.69,31.78
34.46,73.30,97.24
41.50,83.32,56.97
35.89,147.54,88.40
39.75,18.40,57.20
44.51,78.31,72.87
64.41,118.37,21.93
67.04,31.16,39.99
54.12,95.61,54.90
69.23,43.53,70.45
26.53,131.44,33.72
27.02,55.79,81.16
33.75,56.07,49.15
61.45,93.75,85.39
37.12,35.70,27.84
42.66,49.88,74.38
52.03,68.33,43.47
84.95,59.51,83.63
21.11,83.48,52.17
71.95,93.95,73.23
73.51,89.33,94.74
83.89,101.58,21.65
94.62,53.08,20.89
21.61,27.70,81.62
32.30,116.51,71.71
90.89,129.11,43.44
56.68,45.98,59.55
65.17,66.99,23.35
73.04,79.80,35.40
74.33,84.67,53.96
94.54,102.33,86.72
99.76,15.82,58.37
77.61,111.01,66.91
42.98,18.68,89.90
90.38,75.56,44.71
23.94,125.87,76.06
38.49,73.17,88.93
91.79,30.87,36.21
40.50,147.90,48.52
37.65,134.50,98.38
31.05,117.98,98.66
88.73,67.61,37.86
60.00,35.74,25.32
73.99,141.80,41.67
39.13,84.53,51.82
80.64,129.33,55.28
80.80,57.89,69.50
45.01,56.94,91.96
52.85,147.98,46.43
36.78,83.06,88.00
98.12,29.70,27.48
71.65,40.75,23.35
94.76,77.47,60.32
44.27,15.95,24.77
82.55,74.75,51.40
81.27,68.65,91.74
75.33,119.11,39.32
97.25,59.69,76.48
51.48,147.56,44.19
30.46,35.31,23.59
73.74,92.74,64.54
78.34,22.56,86.79
66.00,112.74,52.76
36.55,149.27,69.38
60.36,124.68,92.00
44.98,87.80,83.18
54.20,77.86,35.51
71.62,126.90,78.67
79.62,141.04,60.15
38.58,148.49,79.68
52.43,65.52,59.56
41.53,148.73,30.24
35.89,31.83,65.59
82.67,45.50,59.37
92.74,22.46,61.43
49.62,48.04,90.31
80.10,117.51,91.59
91.76,129.41,56.28
87.69,119.04,56.46
34.63,98.35,61.21
96.50,81.96,61.57
50.13,109.22,96.03
47.14,64.72,71.95
24.99,127.78,42.20
58.89,104.81,62.52
28.72,107.69,70.18
39.88,85.03,71.18
45.36,133.93,66.82
84.71,45.28,34.22
90.04,63.36,22.69
44.20,118.87,47.03
88.70,78.98,54.20
88.58,134.49,24.94
81.17,58.50,85.20
31.74,61.71,47.53
75.23,134.42,93.09
95.60,75.01,32.35
74.60,82.26,24.55
46.53,56.59,58.59
60.05,48.73,35.13
71.66,101.83,94.99
60.85,26.78,20.82
29.60,133.10,53.01
44.97,119.09,94.14
84.19,36.70,50.75
88.91,107.16,27.45
30.98,94.37,44.23
96.19,35.83,59.84
46.31,48.25,34.81
72.99,67.26,57.32
80.15,107.89,86.91
84.96,99.42,89.81
95.66,84.51,23.94
45.03,117.58,32.87
88.68,116.11,42.02
30.53,96.50,67.59
76.40,120.18,48.88
79.36,56.80,87.52
74.22,133.37,77.33
40.19,96.09,28.04
89.84,125.13,69.96
33.51,86.48,29.04
24.29,40.58,40.40
77.40,85.94,34.23
58.04,61.96,33.84
87.93,107.65,69.31
50.67,76.61,65.09
33.46,127.06,34.08
86.92,104.93,99.21
63.91,105.84,53.75
35.14,40.40,27.77
77.63,147.79,29.65
60.89,127.83,66.71
68.35,120.46,98.33
56.87,56.23,65.76
86.30,84.99,95.92
86.37,29.19,55.53
76.75,85.39,54.87
28.43,30.42,60.00
87.11,87.43,75.79
73.68,100.82,49.41
75.76,64.63,89.11
49.04,79.80,22.34
90.34,132.59,55.18
78.03,25.20,60.88
29.01,120.84,68.56
52.62,33.91,42.09
90.91,15.14,54.20
23.78,35.98,58.76
96.91,117.11,74.95
74.33,66.72,81.88
70.51,132.15,79.03
41.64,83.46,47.33
39.90,13.12,99.96
95.36,110.34,87.89
43.86,25.43,40.80
82.04,120.51,35.61
51.45,33.53,45.12
31.14,58.36,56.19
20.86,116.58,88.06
63.54,143.59,82.27
98.06,62.00,88.10
49.53,126.12,41.76
48.58,36.71,67.48
47.53,123.01,42.66
61.64,102.05,28.72
55.25,36.98,74.74
90.39,52.35,31.44
60.44,28.45,73.42
60.62,63.62,71.84
31.07,38.51,84.82
98.62,100.16,31.16
40.00,149.23,82.68
25.87,11.68,99.94
73.05,85.73,88.08
67.63,90.31,80.14
53.21,137.99,72.97
53.78,80.84,53.74
82.81,86.12,78.44
35.66,76.03,77.93
85.62,47.65,70.52
71.90,17.84,83.70
53.52,67.21,55.90
56.64,17.36,29.70
40.53,87.07,64.73
80.17,53.02,41.20
61.03,84.70,50.75
45.67,28.80,21.39
67.68,140.57,50.62
99.66,135.23,84.70
54.82,36.60,63.42
93.66,58.08,20.78
47.60,95.89,57.59
24.38,23.40,43.32
36.34,59.64,58.20
53.50,45.16,52.38
37.57,138.17,94.56
20.02,129.35,23.29
93.20,91.18,74.69
87.51,82.85,88.08
79.38,140.30,96.74
33.43,140.54,34.21
29.63,145.71,62.50
25.41,27.55,23.49
77.92,32.48,59.93
94.30,104.74,30.04
54.44,85.80,87.03
29.53,12.59,29.11
60.99,18.68,61.06
47.91,134.33,61.69
49.99,131.64,97.73
69.71,60.02,72.40
77.50,134.75,43.03
28.85,93.11,39.26
22.85,122.83,30.26
99.55,69.84,80.52
38.62,25.88,75.26
24.31,70.72,68.79
35.19,74.02,23.27
23.12,87.13,81.03
51.34,24.78,71.35
84.19,148.80,97.11
47.30,44.18,66.98
55.53,37.80,44.32
74.05,83.75,50.52
60.71,85.21,34.07
88.92,71.57,77.83
89.28,118.06,76.62
20.79,82.33,36.05
82.24,95.36,32.68
56.86,111.32,26.16
99.11,13.50,92.96
58.66,89.89,38.65
98.95,133.79,47.53
80.37,12.43,42.44
39.89,66.73,53.09
63.07,139.67,77.12
99.37,59.44,89.65
88.60,74.22,34.61
27.79,147.42,74.91
76.51,37.91,48.20
47.65,19.14,98.44
20.56,130.32,43.91
52.28,131.59,20.58
38.78,76.09,61.25
85.51,81.99,32.06
46.99,127.01,23.56
86.20,113.40,75.86
20.05,47.12,78.58
44.63,12.37,56.86
39.29,77.16,74.15
38.69,130.25,63.06
25.45,135.42,70.38
34.97,143.87,67.74
64.44,133.14,73.27
43.31,91.21,35.97
53.39,72.24,41.50
50.15,118.48,55.20
90.07,113.58,55.69
92.42,85.34,81.95
59.44,22.23,49.39
46.41,139.65,33.00
28.54,73.78,40.12
96.27,60.87,37.18
24.82,98.14,78.53
43.81,104.34,57.63
43.85,39.50,76.69
45.63,127.17,53.30
33.14,50.59,91.18
82.65,36.14,98.68
29.80,66.90,73.59
70.79,112.28,89.11
29.91,145.16,60.63
25.64,123.30,94.77
92.75,141.65,86.53
35.21,29.68,99.34
85.70,19.96,69.85
63.57,88.08,82.34
26.23,50.64,63.43
96.44,125.93,40.73
39.76,104.08,48.38
88.77,145.90,91.52
33.50,45.67,24.48
88.32,78.01,67.32
21.06,80.17,49.80
60.94,43.48,50.94
81.56,92.61,90.77
94.78,72.06,88.31
92.74,72.54,67.91
85.57,60.78,41.83
91.06,12.37,58.04
35.94,83.09,52.66
42.73,56.93,48.29
43.12,10.18,28.22
50.16,53.11,63.45
51.47,49.01,44.15
63.56,65.08,72.86
32.79,28.46,45.54
75.30,81.08,54.49
33.41,106.94,24.19
44.82,98.23,99.40
60.27,122.53,60.61
83.72,73.28,21.94
